"[1383.5020568283553, 440.89992203252876, 1527.5959744802583]","[23.83431632072137, 18.91435990592687]","[1461.7439387552013, 507.31724047933756, 1562.4199123435317]"
"[1461.0361610195691, 507.3705783811277, 1561.4516143021533]","[1.4303226060266083, 24.519675889021457]","[1479.3114378046362, 544.9606316236246, 1549.4563207846873]"
"[1472.5279215267053, 629.8530619722023, 1460.6557676864727]","[16.728968648806852, 17.90630584340641]","[1470.3910202100494, 674.1696465388735, 1416.4447805383554]"
"[1470.3910202100494, 674.1696465388735, 1416.4447805383554]","[21.209227509464675, 11.244999612973473]","[1466.534099732652, 715.2868694996855, 1373.177725452412]"
"[1466.534099732652, 715.2868694996855, 1373.177725452412]","[17.27231028355535, 15.378050522491202]","[1451.867744377049, 764.220823559853, 1309.850872108157]"
"[1451.867744377049, 764.220823559853, 1309.850872108157]","[20.14787617513827, 15.273155086439797]","[1436.482368254898, 804.5096856515775, 1254.1150163789603]"
"[1436.482368254898, 804.5096856515775, 1254.1150163789603]","[25.641382021365324, 28.707023807946186]","[1413.146547094681, 876.2128757132139, 1159.595189523318]"
"[1413.146547094681, 876.2128757132139, 1159.595189523318]","[11.170607538452584, 22.892073380801566]","[1413.8650911169177, 928.224507260528, 1109.9193555745615]"
"[1413.8650911169177, 928.224507260528, 1109.9193555745615]","[1.6125335812067576, 19.8263479576319]","[1426.0465491284813, 959.7149369897553, 1092.5597284731166]"
"[1426.0465491284813, 959.7149369897553, 1092.5597284731166]","[28.179833362420208, 19.82694830850501]","[1463.8978639240684, 1030.3705721736476, 1065.953205352585]"
"[1473.2010123662624, 1050.5372448594956, 1056.797664095157]","[18.20438871907652, 13.340594178499]","[1495.3821322634994, 1104.747845208548, 1029.0496788265036]"
"[1495.3821322634994, 1104.747845208548, 1029.0496788265036]","[18.950035412793316, 9.374380657682606]","[1507.9158280115305, 1148.014975672225, 1000.7203727154255]"
"[1507.9158280115305, 1148.014975672225, 1000.7203727154255]","[3.3938059560358824, 24.799308613350032]","[1530.7302603852452, 1198.0715546490035, 978.4949719130293]"
"[1530.7302603852452, 1198.0715546490035, 978.4949719130293]","[12.088990857007458, 25.913774538541553]","[1583.381002508872, 1262.962311039407, 980.980835238895]"
"[1583.381002508872, 1262.962311039407, 980.980835238895]","[24.670590051139545, 26.562768692062594]","[1661.594545911824, 1344.022244981057, 1005.9766771669808]"
"[1661.594545911824, 1344.022244981057, 1005.9766771669808]","[24.882628258043205, 11.875274528109479]","[1710.1346228719306, 1398.1282732086208, 1020.8625119698147]"
"[1629.8683207185172, 1375.0513091815155, 930.5748024107465]","[7.221832284377005, 5.7764356015388625]","[1599.5808192336515, 1363.5429429468659, 900.5873179543446]"
"[1599.5808192336515, 1363.5429429468659, 900.5873179543446]","[10.885041812251295, 8.411002195072538]","[1569.1675231212566, 1351.151951343186, 872.1241629598964]"
"[1569.1675231212566, 1351.151951343186, 872.1241629598964]","[14.74303085917122, 12.747499837178406]","[1529.256835987353, 1334.3081767020878, 836.7035259959467]"
"[1529.256835987353, 1334.3081767020878, 836.7035259959467]","[26.454378876445546, 9.948635548332895]","[1475.2569456208298, 1305.1421744785125, 798.1518249070787]"
"[1475.2569456208298, 1305.1421744785125, 798.1518249070787]","[20.778115935520955, 1.77186536181972]","[1423.3504679632665, 1259.4828123683346, 783.2632728854647]"
"[1423.3504679632665, 1259.4828123683346, 783.2632728854647]","[6.292270879716274, 2.887541921258686]","[1412.7460542830372, 1245.925733698558, 785.2076247033583]"
"[1412.7460542830372, 1245.925733698558, 785.2076247033583]","[6.84098199133511, 22.61561810308054]","[1376.2234727706434, 1205.024118847789, 787.1593529933376]"
"[1376.2234727706434, 1205.024118847789, 787.1593529933376]","[19.91888696773084, 22.50878034707051]","[1296.0565507591903, 1137.482036238731, 775.5789726171089]"
"[1296.0565507591903, 1137.482036238731, 775.5789726171089]","[9.746881146741481, 16.91582419754662]","[1250.656838113785, 1105.9807804481823, 766.8201136647173]"
"[1250.656838113785, 1105.9807804481823, 766.8201136647173]","[16.55544608673669, 0.9166759222873067]","[1225.4931686611721, 1086.2291040269542, 766.0361782808956]"
"[1225.4931686611721, 1086.2291040269542, 766.0361782808956]","[8.160134247373716, 4.613668127628541]","[1208.19641749509, 1067.9651788555514, 771.14747178991]"
"[1208.19641749509, 1067.9651788555514, 771.14747178991]","[10.31181699667427, 19.788875026513256]","[1158.8761807874773, 1018.849273639909, 785.5964373624477]"
"[1158.8761807874773, 1018.849273639909, 785.5964373624477]","[21.768816305699183, 22.325391647847766]","[1089.548978131456, 961.778069903499, 801.2552750199527]"
"[1089.548978131456, 961.778069903499, 801.2552750199527]","[28.00237871809979, 2.7863892458453456]","[1054.0654580261323, 919.6995540957058, 826.0631875370309]"
"[1054.0654580261323, 919.6995540957058, 826.0631875370309]","[23.90925174276915, 11.950071375317911]","[1036.0742061542117, 847.5057997784322, 890.4338721421597]"
"[1036.0742061542117, 847.5057997784322, 890.4338721421597]","[4.777435743903819, 12.993988555393784]","[1032.1303728792327, 818.7933479333012, 917.1478630078271]"
"[1032.1303728792327, 818.7933479333012, 917.1478630078271]","[5.327231801921654, 16.47909889699112]","[1020.8452091202278, 784.5310325179761, 946.1536011577198]"
"[1020.8452091202278, 784.5310325179761, 946.1536011577198]","[3.4971825792480846, 28.1858207080896]","[978.9425807670677, 735.6828232593765, 979.376299222565]"
"[978.9425807670677, 735.6828232593765, 979.376299222565]","[21.76703983216144, 18.819986171811433]","[917.9649384165225, 697.6215221465362, 1003.3271192198733]"
"[917.9649384165225, 697.6215221465362, 1003.3271192198733]","[14.318321714418687, 14.261454912780962]","[878.6875653814728, 673.4021662840267, 1023.8466670141677]"
"[878.6875653814728, 673.4021662840267, 1023.8466670141677]","[21.79591953909826, 1.9166690943881304]","[857.608241382754, 653.2102691229065, 1044.072476261883]"
"[857.608241382754, 653.2102691229065, 1044.072476261883]","[9.492318403070875, 21.194212327842358]","[827.2397298162728, 609.5156524540613, 1091.7581648819944]"
"[827.2397298162728, 609.5156524540613, 1091.7581648819944]","[18.211445599775367, 26.082400329488593]","[778.9060643295185, 579.8048094396079, 1136.9197759953424]"
"[778.9060643295185, 579.8048094396079, 1136.9197759953424]","[26.540208031000237, 27.0712048955652]","[712.7634947043023, 566.1453164895829, 1192.1733931702595]"
"[712.7634947043023, 566.1453164895829, 1192.1733931702595]","[26.43003232875507, 26.690326611087148]","[655.9124350981018, 571.1604209994961, 1250.354702680932]"
"[655.9124350981018, 571.1604209994961, 1250.354702680932]","[1.4152515891829875, 19.74817134626847]","[632.9974455927705, 583.5972979092454, 1265.1408483354621]"
"[632.9974455927705, 583.5972979092454, 1265.1408483354621]","[3.494685772847487, 21.593300345698303]","[600.2579747124857, 610.3105093359733, 1268.3775921254423]"
"[600.2579747124857, 610.3105093359733, 1268.3775921254423]","[23.24472099301575, 10.230862602396737]","[531.2657987222444, 672.67558071628, 1267.379433670905]"
"[531.2657987222444, 672.67558071628, 1267.379433670905]","[28.306445427322238, 4.490527826683256]","[496.5891777281096, 703.4841373028108, 1292.6411456536111]"
"[496.5891777281096, 703.4841373028108, 1292.6411456536111]","[26.085715579423116, 17.151989596361446]","[482.90492511874425, 724.1367596690145, 1351.3832789789653]"
"[482.90492511874425, 724.1367596690145, 1351.3832789789653]","[26.878318664003732, 6.860236486187617]","[503.2766377741073, 727.0783823833644, 1418.9799202699135]"
"[503.2766377741073, 727.0783823833644, 1418.9799202699135]","[23.852817474870932, 22.845484169964532]","[554.7634562130598, 714.9741452314619, 1497.1026993327678]"
"[603.2896794782357, 624.9812840117313, 1455.4448795351036]","[29.758099086445547, 13.553979258622967]","[629.7175534276237, 579.8410653747043, 1420.7401581903962]"
"[629.7175534276237, 579.8410653747043, 1420.7401581903962]","[15.28570422819543, 15.345394802231416]","[648.753900892146, 551.4002465748237, 1372.547741946624]"
"[648.753900892146, 551.4002465748237, 1372.547741946624]","[1.9517964651422903, 0.6844926975076537]","[649.275252945771, 550.8286358639998, 1371.2925413958158]"
"[649.275252945771, 550.8286358639998, 1371.2925413958158]","[6.459209853775598, 23.001066725134542]","[671.3211800753216, 530.3580816936067, 1347.216466206423]"
"[671.3211800753216, 530.3580816936067, 1347.216466206423]","[14.170305860751904, 4.266996090742339]","[696.8649161239788, 510.2826582635157, 1330.4632243412368]"
"[696.8649161239788, 510.2826582635157, 1330.4632243412368]","[0.36614232536896996, 0.35205964633293063]","[696.8623911441645, 510.28537132781145, 1330.4610900703422]"
"[696.8623911441645, 510.28537132781145, 1330.4610900703422]","[26.935705659465494, 15.177303573657133]","[727.4108941160629, 500.0949198689485, 1290.2173959758604]"
"[727.4108941160629, 500.0949198689485, 1290.2173959758604]","[14.206723144295486, 12.216966604446764]","[748.8203252527805, 507.9688568324637, 1249.6503348983988]"
"[748.8203252527805, 507.9688568324637, 1249.6503348983988]","[29.508506382164992, 5.086890518428794]","[756.0675032578109, 542.6575250399648, 1193.7873468430212]"
"[756.0675032578109, 542.6575250399648, 1193.7873468430212]","[26.035256910229734, 19.1068759139081]","[742.8335116175622, 610.4994823765855, 1116.0340254589369]"
"[742.8335116175622, 610.4994823765855, 1116.0340254589369]","[28.343617216534373, 0.16443966082823613]","[713.9418343297793, 668.3270926770588, 1061.6239931379519]"
"[713.9418343297793, 668.3270926770588, 1061.6239931379519]","[7.293918352217162, 19.594281673532485]","[684.0230674505228, 714.1645166237416, 1023.2580304128683]"
"[684.0230674505228, 714.1645166237416, 1023.2580304128683]","[8.007888067997547, 19.58210549047116]","[667.5147464089931, 760.6733652977883, 979.3265117791218]"
"[667.5147464089931, 760.6733652977883, 979.3265117791218]","[22.800047549115362, 26.77955525820009]","[662.1263693920066, 851.4144284919302, 886.2274025577409]"
"[662.1263693920066, 851.4144284919302, 886.2274025577409]","[7.586266448344588, 19.424744063203907]","[675.2627284697194, 895.9260641706826, 836.4653683568555]"
"[675.2627284697194, 895.9260641706826, 836.4653683568555]","[24.257657774981055, 28.471714205569008]","[721.0705608028721, 966.6950468770224, 752.2678257486282]"
"[721.0705608028721, 966.6950468770224, 752.2678257486282]","[0.4439766576366122, 12.687026026835515]","[740.6202379908336, 987.6505540532031, 726.6239105077667]"
"[740.6202379908336, 987.6505540532031, 726.6239105077667]","[15.882926928244533, 2.7739599393353656]","[767.705280906228, 1013.9441593753131, 694.7643099147439]"
"[767.705280906228, 1013.9441593753131, 694.7643099147439]","[25.988548735516964, 22.661001637836677]","[819.5493138830451, 1085.0574721581204, 617.1016430752474]"
"[819.5493138830451, 1085.0574721581204, 617.1016430752474]","[29.403805695698114, 28.4143320202835]","[881.6935746171739, 1170.839100611698, 527.2752217971275]"
"[881.6935746171739, 1170.839100611698, 527.2752217971275]","[27.212031348566185, 26.31044455679312]","[961.0097725853625, 1276.1085937350983, 421.18074861580504]"
"[961.0097725853625, 1276.1085937350983, 421.18074861580504]","[23.049738611908637, 8.740282926153089]","[994.1363585637235, 1331.020472952366, 366.7857950062134]"
"[994.1363585637235, 1331.020472952366, 366.7857950062134]","[22.532050574842536, 21.40468666334842]","[1026.6014935823248, 1399.542777704726, 298.1540317108927]"
"[1033.727895777825, 1412.402408136311, 285.3323719966769]","[18.86610655264546, 28.57747501900989]","[1116.01748479212, 1453.930585124933, 262.2050845459142]"
"[1116.01748479212, 1453.930585124933, 262.2050845459142]","[11.551860100405404, 19.86150019538941]","[1166.8100381993333, 1472.1594157029087, 271.77075862338467]"
"[1166.8100381993333, 1472.1594157029087, 271.77075862338467]","[14.788307207182825, 9.227128696778454]","[1204.2811639485858, 1484.5025031441883, 287.6489559191203]"
"[1204.2811639485858, 1484.5025031441883, 287.6489559191203]","[0.21187483455381906, 22.65490551975024]","[1247.139540769051, 1493.173611523335, 319.12867961002814]"
"[1247.139540769051, 1493.173611523335, 319.12867961002814]","[7.68356977048901, 12.19969008180186]","[1268.1178903410203, 1487.8247019736432, 348.2559171111957]"
"[1268.1178903410203, 1487.8247019736432, 348.2559171111957]","[7.524340460129476, 14.098287336786427]","[1291.8587981730705, 1475.3966634153576, 389.70064718597786]"
"[1291.8587981730705, 1475.3966634153576, 389.70064718597786]","[28.98655194530717, 8.542077541899603]","[1339.1223319342039, 1469.445303468251, 451.7853249994958]"
"[1339.1223319342039, 1469.445303468251, 451.7853249994958]","[1.5111664968215166, 18.92534241608357]","[1363.0284959481735, 1468.8512112418807, 481.4191113434738]"
"[1363.0284959481735, 1468.8512112418807, 481.4191113434738]","[7.007930732904388, 4.2275527485171285]","[1378.6648167501519, 1464.3049535341775, 505.8086169142732]"
"[1378.6648167501519, 1464.3049535341775, 505.8086169142732]","[0.1794501349360389, 12.247945692753907]","[1390.7240654547768, 1457.8015620224387, 528.0599835577984]"
"[1390.7240654547768, 1457.8015620224387, 528.0599835577984]","[6.566919225530963, 22.37076745382557]","[1403.3420911195851, 1428.8271780407488, 575.851912133571]"
"[1403.3420911195851, 1428.8271780407488, 575.851912133571]","[10.667366294850899, 6.148090898617681]","[1407.3672804113214, 1410.2490618228962, 601.2687435517992]"
"[1407.3672804113214, 1410.2490618228962, 601.2687435517992]","[6.052323885415573, 27.76710651700713]","[1407.8517436790303, 1371.2593030423116, 644.5355941917297]"
"[1407.8517436790303, 1371.2593030423116, 644.5355941917297]","[27.28571013249309, 3.7464665308238967]","[1407.8190895897098, 1318.7796286769067, 701.4644317520311]"
"[1407.8190895897098, 1318.7796286769067, 701.4644317520311]","[29.99792935022285, 23.235673646233018]","[1450.150323454934, 1279.251421971635, 794.4651286346368]"
"[1450.150323454934, 1279.251421971635, 794.4651286346368]","[4.961308380192445, 18.65006066455408]","[1466.4940084384423, 1262.032819218997, 832.4813251874483]"
"[1466.4940084384423, 1262.032819218997, 832.4813251874483]","[24.28274521442825, 17.607937976830858]","[1493.8543633591896, 1221.0439709229515, 908.7167099417122]"
"[1493.8543633591896, 1221.0439709229515, 908.7167099417122]","[25.21307514192648, 10.35874797899896]","[1532.896660394777, 1207.8018759090664, 971.3462469425926]"
"[1532.896660394777, 1207.8018759090664, 971.3462469425926]","[5.267081902694683, 1.7168661209379377]","[1540.9179335932008, 1208.2996309149235, 981.0865803124309]"
"[1540.9179335932008, 1208.2996309149235, 981.0865803124309]","[21.553609904893396, 28.774025165095477]","[1602.3346212373524, 1212.9641373164543, 1056.7570763500237]"
"[1602.3346212373524, 1212.9641373164543, 1056.7570763500237]","[8.26789899739894, 5.247232480171609]","[1632.347754605409, 1214.374502353092, 1095.8170613589295]"
"[1632.347754605409, 1214.374502353092, 1095.8170613589295]","[25.5196007977518, 25.645066849778893]","[1708.26461581176, 1227.1626125475384, 1188.7424269514822]"
"[1708.26461581176, 1227.1626125475384, 1188.7424269514822]","[27.989886303440795, 29.705528457700236]","[1781.3511103429385, 1244.0974312006356, 1277.9442939033063]"
"[1781.3511103429385, 1244.0974312006356, 1277.9442939033063]","[3.584775344570695, 16.21049476159866]","[1816.4206159514845, 1248.6889180470732, 1325.7451090060902]"
"[1816.4206159514845, 1248.6889180470732, 1325.7451090060902]","[24.75912634510864, 27.068909865573765]","[1871.2462400554557, 1240.650059816095, 1417.8074660974528]"
"[1649.5999332685637, 1055.7386891838578, 1277.8457887552981]","[8.922768949194468, 1.7565082672764498]","[1632.3474388111865, 1041.0230741887713, 1268.8872924706277]"
"[1632.3474388111865, 1041.0230741887713, 1268.8872924706277]","[7.808425995599881, 0.44792059782293725]","[1617.9644470873054, 1026.4899765894113, 1263.8679013403776]"
"[1617.9644470873054, 1026.4899765894113, 1263.8679013403776]","[26.783096506246554, 17.55653214111417]","[1556.4350339866583, 950.9140523838367, 1257.6320030203788]"
"[1556.4350339866583, 950.9140523838367, 1257.6320030203788]","[23.47688171282293, 17.05944553039752]","[1514.1089496274203, 886.2814853881639, 1267.4804895310422]"
"[1514.1089496274203, 886.2814853881639, 1267.4804895310422]","[4.108042935582886, 18.653115074408582]","[1480.6538149945552, 837.3443974004542, 1274.1119416510978]"
"[1480.6538149945552, 837.3443974004542, 1274.1119416510978]","[5.30135033547057, 25.11799708694871]","[1431.2166672237156, 792.596056348352, 1259.46573932718]"
"[1431.2166672237156, 792.596056348352, 1259.46573932718]","[10.686554072214998, 22.489530102481893]","[1379.861849307821, 765.0391906139188, 1229.6070930078438]"
"[1379.861849307821, 765.0391906139188, 1229.6070930078438]","[15.519736554046627, 17.47017300775708]","[1311.5289902937334, 744.6282645595048, 1180.7567964576363]"
"[1311.5289902937334, 744.6282645595048, 1180.7567964576363]","[23.579426393413, 6.909565854387908]","[1259.7106536953677, 724.0769924763595, 1153.501335514446]"
"[1259.7106536953677, 724.0769924763595, 1153.501335514446]","[22.478339835102325, 24.453069244421776]","[1190.7689021897154, 688.7576775776079, 1131.9120541906514]"
"[1190.7689021897154, 688.7576775776079, 1131.9120541906514]","[18.18365942551437, 9.96531445488102]","[1126.008004440721, 656.5997457085822, 1118.9653662489177]"
"[1126.008004440721, 656.5997457085822, 1118.9653662489177]","[23.49899572893997, 18.697426718117324]","[1063.280621305567, 615.8884961126911, 1123.702294935786]"
"[1063.280621305567, 615.8884961126911, 1123.702294935786]","[5.064540472320993, 23.99940820825383]","[1021.0228664811038, 598.0870955615829, 1123.3055211638953]"
"[1021.0228664811038, 598.0870955615829, 1123.3055211638953]","[0.3480448032131178, 19.50264582982757]","[946.9960553789704, 630.5331148348436, 1073.0745775123598]"
"[946.9960553789704, 630.5331148348436, 1073.0745775123598]","[21.473909514667287, 21.418312725874284]","[946.9960553789704, 630.5331148348436, 1073.0745775123598]"
"[946.9960553789704, 630.5331148348436, 1073.0745775123598]","[5.540292275229528, 20.028944184416208]","[876.4161976962546, 792.3173856380791, 905.5423830966503]"
"[876.4161976962546, 792.3173856380791, 905.5423830966503]","[7.32289182173181, 5.2684835643430805]","[880.2709155092087, 817.2792599175758, 880.9229977083244]"
"[880.2709155092087, 817.2792599175758, 880.9229977083244]","[27.848249777716983, 21.225823599672655]","[880.2709155092087, 817.2792599175758, 880.9229977083244]"
"[880.2709155092087, 817.2792599175758, 880.9229977083244]","[9.006939489158057, 0.5403882132522486]","[890.3380062592499, 932.9216073120485, 765.840859049513]"
"[890.3380062592499, 932.9216073120485, 765.840859049513]","[17.016093935682576, 7.26309871595472]","[890.3380062592499, 932.9216073120485, 765.840859049513]"
"[890.3380062592499, 932.9216073120485, 765.840859049513]","[6.973681888459019, 7.204756549772995]","[855.3793033695227, 1021.9321272143909, 675.2701923178084]"
"[855.3793033695227, 1021.9321272143909, 675.2701923178084]","[13.761784326096077, 24.007869755357316]","[855.3793033695227, 1021.9321272143909, 675.2701923178084]"
"[855.3793033695227, 1021.9321272143909, 675.2701923178084]","[5.021907760267581, 29.026868025180633]","[855.3793033695227, 1021.9321272143909, 675.2701923178084]"
"[855.3793033695227, 1021.9321272143909, 675.2701923178084]","[0.7142842877901634, 21.8928766621645]","[913.64326983234, 1208.9940051588055, 488.17835317630585]"
"[913.64326983234, 1208.9940051588055, 488.17835317630585]","[13.061102550951349, 29.005965493983325]","[913.64326983234, 1208.9940051588055, 488.17835317630585]"
"[913.64326983234, 1208.9940051588055, 488.17835317630585]","[4.668790158546619, 23.78643547483055]","[1035.6114202645024, 1216.1129773924213, 502.1101610028022]"
"[1035.6114202645024, 1216.1129773924213, 502.1101610028022]","[6.985708018512162, 29.21928584564998]","[1035.6114202645024, 1216.1129773924213, 502.1101610028022]"
"[1035.6114202645024, 1216.1129773924213, 502.1101610028022]","[5.3183737289809265, 12.334227756055876]","[1020.5441668042135, 1046.710556170189, 679.7170561329959]"
"[1020.5441668042135, 1046.710556170189, 679.7170561329959]","[5.246086034091043, 12.119058336602556]","[1020.5441668042135, 1046.710556170189, 679.7170561329959]""[846.9764958371513, 848.1359769875229, 848.9231355668073]","[19.88114090458496, 16.603980742436036]","[846.9764958371513, 848.1359769875229, 848.9231355668073]"
"[846.9764958371513, 848.1359769875229, 848.9231355668073]","[17.193778834708084, 17.998279790068196]","[846.9764958371513, 848.1359769875229, 848.9231355668073]"
"[846.9764958371513, 848.1359769875229, 848.9231355668073]","[25.075707641192682, 17.61505807814183]","[954.8271573861474, 966.5810031663724, 742.3326077184746]"
"[954.8271573861474, 966.5810031663724, 742.3326077184746]","[17.97124509977937, 1.8013637410202554]","[954.8271573861474, 966.5810031663724, 742.3326077184746]"
"[954.8271573861474, 966.5810031663724, 742.3326077184746]","[20.370954902208354, 14.37101586067996]","[1024.0340292156106, 1090.5515618216123, 634.4471711589217]"
"[1024.0340292156106, 1090.5515618216123, 634.4471711589217]","[8.826218516996251, 20.98172760409801]","[1024.0340292156106, 1090.5515618216123, 634.4471711589217]"
"[1024.0340292156106, 1090.5515618216123, 634.4471711589217]","[2.660394320528047, 0.048034463661689175]","[1077.1771453818449, 1218.2364805459488, 518.1444996648908]"
"[1077.1771453818449, 1218.2364805459488, 518.1444996648908]","[20.44969579866555, 18.619608226452673]","[1077.1771453818449, 1218.2364805459488, 518.1444996648908]"
"[1077.1771453818449, 1218.2364805459488, 518.1444996648908]","[20.619797249634072, 26.854611700963254]","[1170.1824153629082, 1345.7272551392311, 429.33195225206566]"
"[1170.1824153629082, 1345.7272551392311, 429.33195225206566]","[10.677441625293088, 6.377696603230233]","[1170.1824153629082, 1345.7272551392311, 429.33195225206566]"
"[1170.1824153629082, 1345.7272551392311, 429.33195225206566]","[11.869799937771225, 24.57405689278289]","[1334.0125705367734, 1521.4079855022878, 385.35959615679747]"
"[1334.0125705367734, 1521.4079855022878, 385.35959615679747]","[5.908184825006012, 2.2399243799163147]","[1334.0125705367734, 1521.4079855022878, 385.35959615679747]"
"[1334.0125705367734, 1521.4079855022878, 385.35959615679747]","[18.924274859014783, 24.12985509752155]","[1451.9431588606524, 1620.060164488421, 433.6903694598832]"
"[1450.101316943206, 1618.1049624175869, 433.12629728569937]","[24.705422597871216, 16.11000010779729]","[1293.005098310454, 1339.8533114698887, 549.3801818930374]"
"[1293.005098310454, 1339.8533114698887, 549.3801818930374]","[19.444487511331445, 29.9244360643417]","[1293.005098310454, 1339.8533114698887, 549.3801818930374]"
"[1293.005098310454, 1339.8533114698887, 549.3801818930374]","[8.074568499687452, 3.4283261262436993]","[1222.4376113973908, 1166.7518715472274, 676.6550921695322]"
"[1222.4376113973908, 1166.7518715472274, 676.6550921695322]","[16.440665814751284, 3.9033812472591025]","[1222.4376113973908, 1166.7518715472274, 676.6550921695322]"
"[1222.4376113973908, 1166.7518715472274, 676.6550921695322]","[21.060789572978052, 18.97656251046846]","[1219.649838446993, 1120.4374469035638, 724.5832791500063]"
"[1219.649838446993, 1120.4374469035638, 724.5832791500063]","[10.302675677165865, 24.130975481034856]","[1219.649838446993, 1120.4374469035638, 724.5832791500063]"
"[1219.649838446993, 1120.4374469035638, 724.5832791500063]","[10.608363300598981, 9.141270935477179]","[1241.3021144953432, 1012.0318075290963, 856.9243487324945]"
"[1241.3021144953432, 1012.0318075290963, 856.9243487324945]","[16.114074545559365, 17.74048722811671]","[1241.3021144953432, 1012.0318075290963, 856.9243487324945]"
"[1241.3021144953432, 1012.0318075290963, 856.9243487324945]","[11.410480660619605, 20.32799712550751]","[1257.042178886536, 893.1802055015605, 989.891428137354]"
"[1257.042178886536, 893.1802055015605, 989.891428137354]","[24.13426057992492, 23.81492702055408]","[1243.5931917057726, 697.7674300631625, 1164.3231829938586]"
"[1243.5931917057726, 697.7674300631625, 1164.3231829938586]","[28.47029582816727, 5.092668098128769]","[1243.5931917057726, 697.7674300631625, 1164.3231829938586]"
"[1243.5931917057726, 697.7674300631625, 1164.3231829938586]","[24.944355838521645, 8.458157508486329]","[1365.8670225499645, 650.9307822568434, 1320.3635784470525]"
"[1365.8670225499645, 650.9307822568434, 1320.3635784470525]","[7.259864552121713, 22.695436838735805]","[1365.8670225499645, 650.9307822568434, 1320.3635784470525]"
"[1365.8670225499645, 650.9307822568434, 1320.3635784470525]","[7.161764145973918, 21.24728297238451]","[1477.28932597193, 666.9819132709672, 1431.6140515622915]"
"[1477.28932597193, 666.9819132709672, 1431.6140515622915]","[5.332665319478722, 9.24911799060521]","[1477.28932597193, 666.9819132709672, 1431.6140515622915]"
"[1477.28932597193, 666.9819132709672, 1431.6140515622915]","[15.180015303700907, 21.37285929887947]","[1468.0654204964342, 616.863030872634, 1467.3356864389866]"
"[1468.0654204964342, 616.863030872634, 1467.3356864389866]","[6.56741698181885, 14.86122523473018]","[1468.0654204964342, 616.863030872634, 1467.3356864389866]"
"[1468.0654204964342, 616.863030872634, 1467.3356864389866]","[19.261062761640357, 27.007195142486903]","[1335.0890712825465, 503.2116336672797, 1420.5831718903657]"
"[1335.0890712825465, 503.2116336672797, 1420.5831718903657]","[1.5479918365354317, 10.843271308305862]","[1204.4545775451477, 470.3080154212343, 1334.829378373678]"
"[1204.4545775451477, 470.3080154212343, 1334.829378373678]","[21.17896684309724, 5.219923486316283]","[1204.4545775451477, 470.3080154212343, 1334.829378373678]"
"[1204.4545775451477, 470.3080154212343, 1334.829378373678]","[0.17485138754604113, 21.08911862449129]","[1204.4545775451477, 470.3080154212343, 1334.829378373678]"
"[1204.4545775451477, 470.3080154212343, 1334.829378373678]","[15.812920014225714, 1.2747459581745735]","[1052.2050059660903, 508.898825485086, 1216.0408934653883]"
"[1052.2050059660903, 508.898825485086, 1216.0408934653883]","[23.752210033835507, 8.031266724475207]","[924.8401631114103, 523.9153818165105, 1173.5571768362802]"
"[924.8401631114103, 523.9153818165105, 1173.5571768362802]","[12.918820162819166, 19.4174383268754]","[924.8401631114103, 523.9153818165105, 1173.5571768362802]"
"[924.8401631114103, 523.9153818165105, 1173.5571768362802]","[26.306065948799944, 24.648350153357377]","[780.5380319608521, 537.1552655772072, 1187.2646627173403]"
"[780.5380319608521, 537.1552655772072, 1187.2646627173403]","[11.169860651458034, 20.581918430616117]","[628.9863715495178, 608.3857654441202, 1213.8798027791006]"
"[628.9863715495178, 608.3857654441202, 1213.8798027791006]","[7.185040899819875, 16.124955813149132]","[628.9863715495178, 608.3857654441202, 1213.8798027791006]"
"[628.9863715495178, 608.3857654441202, 1213.8798027791006]","[0.7287674145042733, 24.881341934109766]","[534.5768899193661, 699.954223671707, 1175.2278635379023]"
"[847.199710742866, 848.6185797416857, 848.439774859003]","[18.16219719841799, 10.851882648563592]","[847.199710742866, 848.6185797416857, 848.439774859003]"
"[847.199710742866, 848.6185797416857, 848.439774859003]","[17.230216676671706, 4.236336284829536]","[911.695434457144, 967.2160654217859, 733.5520739593069]"
"[911.695434457144, 967.2160654217859, 733.5520739593069]","[11.5791732624757, 23.911292079788083]","[911.695434457144, 967.2160654217859, 733.5520739593069]"
"[911.695434457144, 967.2160654217859, 733.5520739593069]","[23.665425889925352, 0.9609430226211424]","[911.695434457144, 967.2160654217859, 733.5520739593069]"
"[911.695434457144, 967.2160654217859, 733.5520739593069]","[6.109016733821298, 12.895081096785045]","[949.8291206142766, 1125.743380334475, 576.1158202713149]"
"[949.8291206142766, 1125.743380334475, 576.1158202713149]","[20.89463596692399, 28.3212232391754]","[949.8291206142766, 1125.743380334475, 576.1158202713149]"
"[949.8291206142766, 1125.743380334475, 576.1158202713149]","[19.255283608031124, 3.782487388106397]","[999.2222929103214, 1314.2168126488718, 384.9950527590712]"
"[999.2222929103214, 1314.2168126488718, 384.9950527590712]","[13.86194686967444, 20.862076288712295]","[1008.6380996844805, 1396.4195129455618, 300.64240574995404]"
"[1008.6380996844805, 1396.4195129455618, 300.64240574995404]","[22.306680315277895, 26.941634283978154]","[1008.6380996844805, 1396.4195129455618, 300.64240574995404]"
"[1008.6380996844805, 1396.4195129455618, 300.64240574995404]","[22.804579720096257, 19.206996611257537]","[1078.584028287277, 1583.1028223322733, 128.7039474002643]"
