"[888.8785269411845, 435.41740394376745, 1267.980092768467]","[7.782609e-07, 348.3961, -2.265772e-07]","[26.941985869295006, 26.329727262880066]","[1038.9729676166266, 314.8756380511201, 1385.5144703098917]","[5.843243e-05, 7.773986, 1.830842e-06]"
"[1038.9729676166266, 314.8756380511201, 1385.5144703098917]","[5.843243e-05, 7.773986, 1.830842e-06]","[11.927296519152208, 9.15370333191044]","[1038.9729676166266, 314.8756380511201, 1385.5144703098917]","[5.843243e-05, 7.773986, 1.830842e-06]"
"[1038.9729676166266, 314.8756380511201, 1385.5144703098917]","[5.843243e-05, 7.773986, 1.830842e-06]","[21.56688768783339, 0.9775433488402063]","[1038.9729676166266, 314.8756380511201, 1385.5144703098917]","[5.843243e-05, 7.773986, 1.830842e-06]"
"[1038.9729676166266, 314.8756380511201, 1385.5144703098917]","[5.843243e-05, 7.773986, 1.830842e-06]","[5.8043276477694, 28.627533231423044]","[1174.511587246324, 285.9278730307348, 1465.6609255130875]","[3.428889e-07, 348.5899, 1.132174e-07]"
"[1174.511587246324, 285.9278730307348, 1465.6609255130875]","[3.428889e-07, 348.5899, 1.132174e-07]","[7.753452563577405, 7.7422523996855555]","[1252.902458720311, 276.19285122428494, 1532.665263867946]","[9.961832e-09, 6.417955, 5.585187e-10]"
"[1252.902458720311, 276.19285122428494, 1532.665263867946]","[9.961832e-09, 6.417955, 5.585187e-10]","[13.433217467122253, 21.513211385949262]","[1252.902458720311, 276.19285122428494, 1532.665263867946]","[9.961832e-09, 6.417955, 5.585187e-10]"
"[1252.902458720311, 276.19285122428494, 1532.665263867946]","[9.961832e-09, 6.417955, 5.585187e-10]","[9.703285185595899, 19.031793551725784]","[1356.7352376874496, 272.6102440900195, 1647.3332222664667]","[3.829759e-06, 33.83804, 1.722708e-06]"
"[1383.1655630471212, 267.7939782733361, 1688.5582533035274]","[4.260473e-07, 183.5323, 3.380883e-08]","[10.621611839723991, 15.894796633547326]","[1403.3146794762072, 314.65398397829, 1669.9397862298538]","[3.34908e-06, 286.2339, -2.779861e-06]"
"[1267.0261283635866, 304.7822992826519, 1522.32577655245]","[-3.511126e-06, 197.0957, -3.343214e-07]","[7.427576479611878, 20.059066270384253]","[1267.0261283635866, 304.7822992826519, 1522.32577655245]","[-3.511126e-06, 197.0957, -3.343214e-07]"
"[1267.0261283635866, 304.7822992826519, 1522.32577655245]","[-3.511126e-06, 197.0957, -3.343214e-07]","[22.477958143612906, 9.98545641700526]","[1217.9623401067254, 340.5128219586599, 1452.3860443829149]","[5.326297e-06, 221.0271, 2.514465e-06]"
"[1217.9623401067254, 340.5128219586599, 1452.3860443829149]","[5.326297e-06, 221.0271, 2.514465e-06]","[27.290968244259783, 24.61629148847303]","[1109.0552291788222, 417.65706191669983, 1320.7106804175128]","[-9.581116e-07, 187.5031, -6.781088e-08]"
"[1109.0552291788222, 417.65706191669983, 1320.7106804175128]","[-9.581116e-07, 187.5031, -6.781088e-08]","[1.4763532520511913, 11.209215762617001]","[1109.0552291788222, 417.65706191669983, 1320.7106804175128]","[-9.581116e-07, 187.5031, -6.781088e-08]"
"[1109.0552291788222, 417.65706191669983, 1320.7106804175128]","[-9.581116e-07, 187.5031, -6.781088e-08]","[29.85582727400445, 0.6215599718031084]","[913.3872146188712, 542.3548320327016, 1154.8955120828982]","[-7.554967e-07, 149.1339, 4.716752e-07]"
"[913.3872146188712, 542.3548320327016, 1154.8955120828982]","[-7.554967e-07, 149.1339, 4.716752e-07]","[3.0662344860038893, 14.672856834536013]","[840.7891166409803, 524.6947480792237, 1180.1073589559214]","[-4.969009e-06, 119.2895, 2.919051e-06]"
"[840.7891166409803, 524.6947480792237, 1180.1073589559214]","[-4.969009e-06, 119.2895, 2.919051e-06]","[4.416572598611166, 24.490489649617338]","[737.4309205000144, 572.9594143650127, 1165.3567876446675]","[6.937049e-06, 179.11, -9.297925e-09]"
"[737.4309205000144, 572.9594143650127, 1165.3567876446675]","[6.937049e-06, 179.11, -9.297925e-09]","[15.96437857645953, 23.285197854081105]","[737.4309205000144, 572.9594143650127, 1165.3567876446675]","[6.937049e-06, 179.11, -9.297925e-09]"
"[737.4309205000144, 572.9594143650127, 1165.3567876446675]","[6.937049e-06, 179.11, -9.297925e-09]","[27.399320908284473, 19.001132424545276]","[533.7344578142299, 812.9071727191549, 1005.8195024248884]","[-8.53696e-07, 179.1099, 1.332796e-08]"
"[533.7344578142299, 812.9071727191549, 1005.8195024248884]","[-8.53696e-07, 179.1099, 1.332796e-08]","[4.648885055967609, 15.701369838626304]","[533.7344578142299, 812.9071727191549, 1005.8195024248884]","[-8.53696e-07, 179.1099, 1.332796e-08]"
"[533.7344578142299, 812.9071727191549, 1005.8195024248884]","[-8.53696e-07, 179.1099, 1.332796e-08]","[16.484931924950168, 17.417035767015253]","[533.7344578142299, 812.9071727191549, 1005.8195024248884]","[-8.53696e-07, 179.1099, 1.332796e-08]"
"[533.7344578142299, 812.9071727191549, 1005.8195024248884]","[-8.53696e-07, 179.1099, 1.332796e-08]","[13.816129753725471, 25.10959244975347]","[458.65325501055804, 996.5490897752003, 875.9861233671342]","[-1.175122e-06, 214.5712, -5.338048e-07]"
"[458.65325501055804, 996.5490897752003, 875.9861233671342]","[-1.175122e-06, 214.5712, -5.338048e-07]","[3.0805863950019594, 5.652923295464184]","[458.65325501055804, 996.5490897752003, 875.9861233671342]","[-1.175122e-06, 214.5712, -5.338048e-07]"
"[458.65325501055804, 996.5490897752003, 875.9861233671342]","[-1.175122e-06, 214.5712, -5.338048e-07]","[9.089498598900542, 1.9150998775882488]","[495.95765427646137, 1105.0822570448815, 768.2206940947439]","[4.706316e-06, 226.2888, 2.294429e-06]"
"[495.95765427646137, 1105.0822570448815, 768.2206940947439]","[4.706316e-06, 226.2888, 2.294429e-06]","[23.327513562349857, 4.020930724683113]","[495.95765427646137, 1105.0822570448815, 768.2206940947439]","[4.706316e-06, 226.2888, 2.294429e-06]"
"[495.95765427646137, 1105.0822570448815, 768.2206940947439]","[4.706316e-06, 226.2888, 2.294429e-06]","[17.46407610180568, 11.815620538506977]","[480.90478299207007, 1239.686109587685, 724.5381220506274]","[5.620827e-06, 166.2159, -6.33661e-07]"
"[480.90478299207007, 1239.686109587685, 724.5381220506274]","[5.620827e-06, 166.2159, -6.33661e-07]","[8.577718911091928, 9.478530856568925]","[455.2364979283295, 1301.1124275196396, 745.4038563396691]","[-4.233406e-06, 163.8898, 5.511477e-07]"
"[455.2364979283295, 1301.1124275196396, 745.4038563396691]","[-4.233406e-06, 163.8898, 5.511477e-07]","[28.801199346638626, 17.94188552931833]","[455.2364979283295, 1301.1124275196396, 745.4038563396691]","[-4.233406e-06, 163.8898, 5.511477e-07]"
"[415.44020557939507, 1385.2529026902812, 814.7143330099514]","[1.808789e-06, 70.14832, 2.268084e-07]","[14.78158015588102, 15.234146756860138]","[415.44020557939507, 1385.2529026902812, 814.7143330099514]","[1.808789e-06, 70.14832, 2.268084e-07]"
"[415.44020557939507, 1385.2529026902812, 814.7143330099514]","[1.808789e-06, 70.14832, 2.268084e-07]","[7.432624713635793, 0.21542655927543453]","[415.44020557939507, 1385.2529026902812, 814.7143330099514]","[1.808789e-06, 70.14832, 2.268084e-07]"
"[415.44020557939507, 1385.2529026902812, 814.7143330099514]","[1.808789e-06, 70.14832, 2.268084e-07]","[20.212625690952976, 19.454924368074185]","[291.57207345363173, 1312.915547176607, 924.1505256277518]","[1.711782e-07, 61.14127, 2.250666e-07]"
"[291.57207345363173, 1312.915547176607, 924.1505256277518]","[1.711782e-07, 61.14127, 2.250666e-07]","[7.882622981328769, 23.61452286930063]","[137.81201754230287, 1221.7347634323417, 1062.9952361977357]","[3.864418e-07, 83.12609, 3.426536e-07]"
"[398.2544218958027, 801.8913795269032, 1272.692714114275]","[-2.675259e-05, 83.123, -3.598608e-05]","[22.621213602452784, 20.131046555785453]","[398.2544218958027, 801.8913795269032, 1272.692714114275]","[-2.675259e-05, 83.123, -3.598608e-05]"
"[398.2544218958027, 801.8913795269032, 1272.692714114275]","[-2.675259e-05, 83.123, -3.598608e-05]","[18.739489592463425, 19.01492687654403]","[398.2544218958027, 801.8913795269032, 1272.692714114275]","[-2.675259e-05, 83.123, -3.598608e-05]"
"[490.89229098100526, 747.3939532432545, 1427.986597046548]","[3.183095e-06, 309.3666, -1.564808e-06]","[15.81413458880117, 15.125181503430195]","[490.89229098100526, 747.3939532432545, 1427.986597046548]","[3.183095e-06, 309.3666, -1.564808e-06]"
"[490.89229098100526, 747.3939532432545, 1427.986597046548]","[3.183095e-06, 309.3666, -1.564808e-06]","[3.3923554166599192, 8.861447096651467]","[581.5776088453545, 618.7019404448964, 1345.1029533497724]","[-4.083015e-06, 316.8673, 1.499052e-06]"
"[581.5776088453545, 618.7019404448964, 1345.1029533497724]","[-4.083015e-06, 316.8673, 1.499052e-06]","[11.660614807623936, 15.51934618633207]","[581.5776088453545, 618.7019404448964, 1345.1029533497724]","[-4.083015e-06, 316.8673, 1.499052e-06]"
"[581.5776088453545, 618.7019404448964, 1345.1029533497724]","[-4.083015e-06, 316.8673, 1.499052e-06]","[10.83499868559879, 0.32475871082952357]","[661.2962258215119, 542.3887483030746, 1328.5071540213007]","[-3.58068e-06, 309.6479, 2.213771e-06]"
"[661.2962258215119, 542.3887483030746, 1328.5071540213007]","[-3.58068e-06, 309.6479, 2.213771e-06]","[13.978526517645612, 20.088206000534925]","[661.2962258215119, 542.3887483030746, 1328.5071540213007]","[-3.58068e-06, 309.6479, 2.213771e-06]"
"[661.2962258215119, 542.3887483030746, 1328.5071540213007]","[-3.58068e-06, 309.6479, 2.213771e-06]","[2.4259286002394918, 15.692950076396956]","[797.3810497561439, 428.16340164732674, 1338.5093718425023]","[-1.555362e-06, 8.50613, -3.540474e-08]"
"[797.3810497561439, 428.16340164732674, 1338.5093718425023]","[-1.555362e-06, 8.50613, -3.540474e-08]","[4.285909433230267, 21.037986391988184]","[797.3810497561439, 428.16340164732674, 1338.5093718425023]","[-1.555362e-06, 8.50613, -3.540474e-08]"
"[797.3810497561439, 428.16340164732674, 1338.5093718425023]","[-1.555362e-06, 8.50613, -3.540474e-08]","[13.284821466078355, 12.153958144313867]","[896.6027896971824, 306.3499999881998, 1468.2945217131237]","[1.538706e-07, 46.04922, -4.56425e-07]"
"[896.6027896971824, 306.3499999881998, 1468.2945217131237]","[1.538706e-07, 46.04922, -4.56425e-07]","[9.826269529831448, 19.596005983569217]","[896.6027896971824, 306.3499999881998, 1468.2945217131237]","[1.538706e-07, 46.04922, -4.56425e-07]"
"[896.6027896971824, 306.3499999881998, 1468.2945217131237]","[1.538706e-07, 46.04922, -4.56425e-07]","[17.67722554698829, 26.98159642709288]","[896.6027896971824, 306.3499999881998, 1468.2945217131237]","[1.538706e-07, 46.04922, -4.56425e-07]"
"[896.6027896971824, 306.3499999881998, 1468.2945217131237]","[1.538706e-07, 46.04922, -4.56425e-07]","[16.85519662750876, 2.9602351783818124]","[979.1086199283357, 303.40443242966967, 1687.4475190707326]","[2.438249e-06, 89.65179, -2.090646e-06]"
"[987.8996267884102, 316.9614371002883, 1710.5092787262745]","[4.640632e-06, 239.3513, 4.78969e-06]","[27.582084333030895, 13.1650100996528]","[841.7678817706695, 1434.197157569586, 361.12364472667804]","[-4.706312e-06, 212.2076, -6.27719e-07]"
"[841.7678817706695, 1434.197157569586, 361.12364472667804]","[-4.706312e-06, 212.2076, -6.27719e-07]","[3.6990398171152705, 15.051229155961078]","[841.7678817706695, 1434.197157569586, 361.12364472667804]","[-4.706312e-06, 212.2076, -6.27719e-07]"
"[841.7678817706695, 1434.197157569586, 361.12364472667804]","[-4.706312e-06, 212.2076, -6.27719e-07]","[13.032530904036204, 14.13029698715955]","[841.7678817706695, 1434.197157569586, 361.12364472667804]","[-4.706312e-06, 212.2076, -6.27719e-07]"
"[847.0802420471077, 848.5747823654592, 848.4839631169151]","[8.901655e-05, 269.9874, -0.0001694892]","[19.75055910487667, 19.29547792989459]","[886.752257133749, 888.1996531927934, 810.5051890838199]","[-2.868843e-06, 269.9875, -5.58338e-06]"
"[886.752257133749, 888.1996531927934, 810.5051890838199]","[-2.868843e-06, 269.9875, -5.58338e-06]","[13.419871329118914, 22.327076191972772]","[886.752257133749, 888.1996531927934, 810.5051890838199]","[-2.868843e-06, 269.9875, -5.58338e-06]"
"[886.752257133749, 888.1996531927934, 810.5051890838199]","[-2.868843e-06, 269.9875, -5.58338e-06]","[25.783109103424177, 10.099248493381685]","[1048.8024672285655, 1026.7091892375008, 712.8812350347889]","[2.808346e-07, 264.8982, 2.697284e-06]"
"[1048.8024672285655, 1026.7091892375008, 712.8812350347889]","[2.808346e-07, 264.8982, 2.697284e-06]","[8.775925019662287, 16.709355934823403]","[1048.8024672285655, 1026.7091892375008, 712.8812350347889]","[2.808346e-07, 264.8982, 2.697284e-06]"
"[1048.8024672285655, 1026.7091892375008, 712.8812350347889]","[2.808346e-07, 264.8982, 2.697284e-06]","[27.89592469241481, 12.874379899277008]","[1155.1409610507728, 1156.8202439001934, 634.8025203929984]","[2.291612e-06, 248.6217, 2.132544e-06]"
"[1155.1409610507728, 1156.8202439001934, 634.8025203929984]","[2.291612e-06, 248.6217, 2.132544e-06]","[5.816973135985406, 6.336390739853338]","[1155.1409610507728, 1156.8202439001934, 634.8025203929984]","[2.291612e-06, 248.6217, 2.132544e-06]"
"[1155.1409610507728, 1156.8202439001934, 634.8025203929984]","[2.291612e-06, 248.6217, 2.132544e-06]","[15.263962001171038, 23.674640252871644]","[1261.0399445971047, 1332.3027245598012, 525.6273792996982]","[1.589317e-07, 256.274, -1.066506e-06]"
"[1261.0399445971047, 1332.3027245598012, 525.6273792996982]","[1.589317e-07, 256.274, -1.066506e-06]","[20.578401149837468, 5.990516977775618]","[1261.0399445971047, 1332.3027245598012, 525.6273792996982]","[1.589317e-07, 256.274, -1.066506e-06]"
"[1261.0399445971047, 1332.3027245598012, 525.6273792996982]","[1.589317e-07, 256.274, -1.066506e-06]","[26.576612149581823, 13.694697629215133]","[1261.0399445971047, 1332.3027245598012, 525.6273792996982]","[1.589317e-07, 256.274, -1.066506e-06]"
"[1261.0399445971047, 1332.3027245598012, 525.6273792996982]","[1.589317e-07, 256.274, -1.066506e-06]","[16.881050932266938, 13.621276035312382]","[1322.9271472854316, 1488.0822816715377, 410.8066175523101]","[9.796045e-07, 203.0819, 5.369088e-07]"
"[1322.9271472854316, 1488.0822816715377, 410.8066175523101]","[9.796045e-07, 203.0819, 5.369088e-07]","[3.6101046335015354, 26.40362436081797]","[1322.9271472854316, 1488.0822816715377, 410.8066175523101]","[9.796045e-07, 203.0819, 5.369088e-07]"
"[1322.9271472854316, 1488.0822816715377, 410.8066175523101]","[9.796045e-07, 203.0819, 5.369088e-07]","[8.170602953969869, 26.39994885807495]","[1391.9983606308053, 1628.0807338700527, 341.94700758867594]","[-1.244433e-07, 262.5247, 1.418386e-07]"
"[1443.9404938413356, 1586.0956307091826, 457.9627820628659]","[4.7584e-06, 23.24735, 6.247008e-07]","[19.65821954517687, 23.672245845639697]","[1425.1804756434533, 1433.7572835578899, 597.7746299026917]","[-4.299708e-05, 32.54926, -3.102549e-06]"
"[1425.1804756434533, 1433.7572835578899, 597.7746299026917]","[-4.299708e-05, 32.54926, -3.102549e-06]","[20.06049001817945, 12.543683023632706]","[1425.1804756434533, 1433.7572835578899, 597.7746299026917]","[-4.299708e-05, 32.54926, -3.102549e-06]"
"[1425.1804756434533, 1433.7572835578899, 597.7746299026917]","[-4.299708e-05, 32.54926, -3.102549e-06]","[1.2561603406815103, 13.925803474799633]","[1425.446204052801, 1350.0465238829881, 688.9313468325706]","[-3.280726e-07, 40.49694, 2.771078e-07]"
"[1425.446204052801, 1350.0465238829881, 688.9313468325706]","[-3.280726e-07, 40.49694, 2.771078e-07]","[22.830662457119935, 18.520162244536003]","[1425.446204052801, 1350.0465238829881, 688.9313468325706]","[-3.280726e-07, 40.49694, 2.771078e-07]"
"[1425.446204052801, 1350.0465238829881, 688.9313468325706]","[-3.280726e-07, 40.49694, 2.771078e-07]","[17.555733791226867, 0.7439438841991486]","[1441.381332095629, 1230.8677851474422, 834.7586384780752]","[-3.380385e-06, 345.659, 8.286341e-07]"
"[1441.381332095629, 1230.8677851474422, 834.7586384780752]","[-3.380385e-06, 345.659, 8.286341e-07]","[17.698029375737246, 23.606857341316843]","[1441.381332095629, 1230.8677851474422, 834.7586384780752]","[-3.380385e-06, 345.659, 8.286341e-07]"
"[1441.381332095629, 1230.8677851474422, 834.7586384780752]","[-3.380385e-06, 345.659, 8.286341e-07]","[3.8951150929986222, 16.779541211977214]","[1441.381332095629, 1230.8677851474422, 834.7586384780752]","[-3.380385e-06, 345.659, 8.286341e-07]"
"[1441.381332095629, 1230.8677851474422, 834.7586384780752]","[-3.380385e-06, 345.659, 8.286341e-07]","[12.25389432854042, 8.148420442314949]","[1517.5650570965483, 1198.0647154976439, 961.8676533289026]","[1.218984e-06, 17.4387, -1.639489e-07]"
"[1517.5650570965483, 1198.0647154976439, 961.8676533289026]","[1.218984e-06, 17.4387, -1.639489e-07]","[27.828184151776195, 11.348942033805617]","[1517.5650570965483, 1198.0647154976439, 961.8676533289026]","[1.218984e-06, 17.4387, -1.639489e-07]"
"[1517.5650570965483, 1198.0647154976439, 961.8676533289026]","[1.218984e-06, 17.4387, -1.639489e-07]","[15.272106940103132, 27.083558422943717]","[1672.5932811476584, 1187.2143379105098, 1178.4425162647053]","[-5.939982e-06, 359.2227, 3.695588e-08]"
"[1672.5932811476584, 1187.2143379105098, 1178.4425162647053]","[-5.939982e-06, 359.2227, 3.695588e-08]","[28.554562989863506, 6.988526825770737]","[1672.5932811476584, 1187.2143379105098, 1178.4425162647053]","[-5.939982e-06, 359.2227, 3.695588e-08]"
"[1672.5932811476584, 1187.2143379105098, 1178.4425162647053]","[-5.939982e-06, 359.2227, 3.695588e-08]","[2.6922317915492613, 18.92246656307054]","[1784.1552776198153, 1180.5610762085287, 1345.9198098916]","[6.381678e-07, 24.12343, 1.636481e-07]"
"[1782.6874980189461, 1179.8384616518695, 1344.4611097361833]","[0.0001297379, 115.1977, 3.772343e-05]","[0.18288409778931758, 2.8460844918758124]","[1782.6874980189461, 1179.8384616518695, 1344.4611097361833]","[0.0001297379, 115.1977, 3.772343e-05]"
"[1782.6874980189461, 1179.8384616518695, 1344.4611097361833]","[0.0001297379, 115.1977, 3.772343e-05]","[27.047129608128632, 23.83343390530221]","[1666.6753411831141, 1060.7803792057289, 1296.4652455456915]","[1.495568e-06, 112.1885, -4.532713e-07]"
"[1666.6753411831141, 1060.7803792057289, 1296.4652455456915]","[1.495568e-06, 112.1885, -4.532713e-07]","[17.141836418705065, 21.148842956321186]","[1666.6753411831141, 1060.7803792057289, 1296.4652455456915]","[1.495568e-06, 112.1885, -4.532713e-07]"
"[1666.6753411831141, 1060.7803792057289, 1296.4652455456915]","[1.495568e-06, 112.1885, -4.532713e-07]","[6.3672886015724846, 21.344800397384986]","[1666.6753411831141, 1060.7803792057289, 1296.4652455456915]","[1.495568e-06, 112.1885, -4.532713e-07]"
"[1511.1821336967594, 917.6927161116024, 1233.3731962404122]","[1.422242e-05, 144.7454, -2.184694e-05]","[24.53462011174958, 7.886522419416204]","[1511.1821336967594, 917.6927161116024, 1233.3731962404122]","[1.422242e-05, 144.7454, -2.184694e-05]"
"[1511.1821336967594, 917.6927161116024, 1233.3731962404122]","[1.422242e-05, 144.7454, -2.184694e-05]","[24.860543167890302, 4.29602760001461]","[1387.3618126817712, 747.1834575843137, 1254.2088499479064]","[1.071759e-07, 50.47011, -1.483241e-06]"
"[1387.3618126817712, 747.1834575843137, 1254.2088499479064]","[1.071759e-07, 50.47011, -1.483241e-06]","[8.085312704330626, 11.236825595917455]","[1387.3618126817712, 747.1834575843137, 1254.2088499479064]","[1.071759e-07, 50.47011, -1.483241e-06]"
"[1387.3618126817712, 747.1834575843137, 1254.2088499479064]","[1.071759e-07, 50.47011, -1.483241e-06]","[19.507808209644377, 11.791158542121252]","[1391.3089706357823, 711.9368593994835, 1291.173238481808]","[-5.676238e-07, 53.95424, -1.606208e-06]"
"[1391.3089706357823, 711.9368593994835, 1291.173238481808]","[-5.676238e-07, 53.95424, -1.606208e-06]","[15.585345944991532, 4.325689836731101]","[1391.3089706357823, 711.9368593994835, 1291.173238481808]","[-5.676238e-07, 53.95424, -1.606208e-06]"
"[1391.3089706357823, 711.9368593994835, 1291.173238481808]","[-5.676238e-07, 53.95424, -1.606208e-06]","[22.046868721298793, 29.31473805955067]","[1457.8123654129736, 612.619566085649, 1458.7541347159806]","[-4.483159e-06, 42.33189, -1.621395e-06]"
"[1457.8123654129736, 612.619566085649, 1458.7541347159806]","[-4.483159e-06, 42.33189, -1.621395e-06]","[25.48873400729075, 4.9821946907249925]","[1455.598299186015, 510.8591279337387, 1551.1552625682639]","[-8.289285e-07, 61.36749, 1.86595e-06]"
"[1454.327712373525, 510.8047523052326, 1549.5839877133508]","[-1.946915e-06, 154.3787, 1.45411e-05]","[19.54002490736985, 7.639280195668169]","[1454.327712373525, 510.8047523052326, 1549.5839877133508]","[-1.946915e-06, 154.3787, 1.45411e-05]"
"[1454.327712373525, 510.8047523052326, 1549.5839877133508]","[-1.946915e-06, 154.3787, 1.45411e-05]","[4.635851060422881, 6.979609223078392]","[1227.1684682155421, 376.908966970116, 1429.884320279959]","[-6.419615e-07, 141.4929, -5.433485e-07]"
"[1227.1684682155421, 376.908966970116, 1429.884320279959]","[-6.419615e-07, 141.4929, -5.433485e-07]","[15.003073943869081, 20.524064406715922]","[1227.1684682155421, 376.908966970116, 1429.884320279959]","[-6.419615e-07, 141.4929, -5.433485e-07]"
"[1227.1684682155421, 376.908966970116, 1429.884320279959]","[-6.419615e-07, 141.4929, -5.433485e-07]","[20.108655049761357, 10.483658288450588]","[1119.2177869708826, 339.9907861575075, 1391.0397171439786]","[-4.822961e-06, 145.9032, 6.530082e-07]"
"[1119.2177869708826, 339.9907861575075, 1391.0397171439786]","[-4.822961e-06, 145.9032, 6.530082e-07]","[6.058053517411391, 2.2794119629381515]","[1051.9638360887222, 316.88204814804516, 1386.3461589511114]","[-6.111522e-06, 121.3875, 4.592444e-06]"
"[1051.9638360887222, 316.88204814804516, 1386.3461589511114]","[-6.111522e-06, 121.3875, 4.592444e-06]","[4.058653230112828, 20.936702653194605]","[1051.9638360887222, 316.88204814804516, 1386.3461589511114]","[-6.111522e-06, 121.3875, 4.592444e-06]"
"[1051.9638360887222, 316.88204814804516, 1386.3461589511114]","[-6.111522e-06, 121.3875, 4.592444e-06]","[6.695946780207525, 11.029799141009555]","[969.4588937012234, 327.42117612701844, 1371.580397416207]","[6.452992e-06, 159.6549, -8.972761e-07]"
"[969.4588937012234, 327.42117612701844, 1371.580397416207]","[6.452992e-06, 159.6549, -8.972761e-07]","[7.640937480281222, 7.6637163921786176]","[906.5977397810619, 368.0833897041946, 1341.9780705272833]","[-4.253704e-07, 167.647, 3.704431e-08]"
"[906.5977397810619, 368.0833897041946, 1341.9780705272833]","[-4.253704e-07, 167.647, 3.704431e-08]","[12.271030718008884, 6.498149428304384]","[848.1917702325401, 409.3249065109647, 1318.9116418813694]","[5.059262e-06, 156.0203, -8.363953e-07]"
"[848.1917702325401, 409.3249065109647, 1318.9116418813694]","[5.059262e-06, 156.0203, -8.363953e-07]","[5.095221053000253, 10.789761855138513]","[848.1917702325401, 409.3249065109647, 1318.9116418813694]","[5.059262e-06, 156.0203, -8.363953e-07]"
"[848.1917702325401, 409.3249065109647, 1318.9116418813694]","[5.059262e-06, 156.0203, -8.363953e-07]","[7.3820100784108185, 0.5640701950877502]","[798.5323193879693, 445.0927376481558, 1305.07922560553]","[-3.952191e-06, 147.4939, 1.695823e-06]"
"[798.5323193879693, 445.0927376481558, 1305.07922560553]","[-3.952191e-06, 147.4939, 1.695823e-06]","[18.125496301951035, 22.323114774246847]","[798.5323193879693, 445.0927376481558, 1305.07922560553]","[-3.952191e-06, 147.4939, 1.695823e-06]"
"[798.5323193879693, 445.0927376481558, 1305.07922560553]","[-3.952191e-06, 147.4939, 1.695823e-06]","[3.715368384626201, 0.9964435677393324]","[685.2430186151378, 531.768312858886, 1291.599626262251]","[-6.804629e-06, 156.7959, 6.124964e-06]"
"[685.2430186151378, 531.768312858886, 1291.599626262251]","[-6.804629e-06, 156.7959, 6.124964e-06]","[7.641791740918105, 15.22701377400188]","[600.8332683757825, 607.5831804676008, 1276.7751158238968]","[3.181865e-07, 171.7654, -3.899578e-08]"
"[600.8332683757825, 607.5831804676008, 1276.7751158238968]","[3.181865e-07, 171.7654, -3.899578e-08]","[10.627997969972911, 10.377107146032909]","[600.8332683757825, 607.5831804676008, 1276.7751158238968]","[3.181865e-07, 171.7654, -3.899578e-08]"
"[600.8332683757825, 607.5831804676008, 1276.7751158238968]","[3.181865e-07, 171.7654, -3.899578e-08]","[28.793553728675708, 19.85032327658822]","[511.4467040540257, 694.1216572674606, 1250.7245464480682]","[-5.528504e-06, 167.4059, 4.958002e-07]"
"[511.4467040540257, 694.1216572674606, 1250.7245464480682]","[-5.528504e-06, 167.4059, 4.958002e-07]","[7.830144820742049, 19.67746982412894]","[511.4467040540257, 694.1216572674606, 1250.7245464480682]","[-5.528504e-06, 167.4059, 4.958002e-07]"
"[511.4467040540257, 694.1216572674606, 1250.7245464480682]","[-5.528504e-06, 167.4059, 4.958002e-07]","[26.337703394521668, 21.820958140114353]","[285.57486363873136, 916.6481782790386, 1202.899115779158]","[-6.413106e-07, 183.4896, 2.243257e-08]"
"[1140.133344136628, 142.64179756358232, 1561.2458750665028]","[2.251803e-05, 175.254, 2.272545e-05]","[10.498653465757066, 25.57511870691128]","[1140.133344136628, 142.64179756358232, 1561.2458750665028]","[2.251803e-05, 175.254, 2.272545e-05]"
"[1140.133344136628, 142.64179756358232, 1561.2458750665028]","[2.251803e-05, 175.254, 2.272545e-05]","[27.5961826353469, 13.7315239446442]","[954.1559157089264, 318.01382278501666, 1385.8661953746978]","[3.093267e-06, 183.7317, 1.014455e-07]"
"[954.1559157089264, 318.01382278501666, 1385.8661953746978]","[3.093267e-06, 183.7317, 1.014455e-07]","[26.06918849361639, 10.789012631495158]","[954.1559157089264, 318.01382278501666, 1385.8661953746978]","[3.093267e-06, 183.7317, 1.014455e-07]"
"[954.1559157089264, 318.01382278501666, 1385.8661953746978]","[3.093267e-06, 183.7317, 1.014455e-07]","[14.127015184214521, 24.755071168403873]","[876.6902990551054, 377.2097035566954, 1346.019390817729]","[-4.701615e-06, 156.6028, 9.790988e-07]"
"[876.6902990551054, 377.2097035566954, 1346.019390817729]","[-4.701615e-06, 156.6028, 9.790988e-07]","[19.143213413676143, 19.102257131442705]","[876.6902990551054, 377.2097035566954, 1346.019390817729]","[-4.701615e-06, 156.6028, 9.790988e-07]"
"[876.6902990551054, 377.2097035566954, 1346.019390817729]","[-4.701615e-06, 156.6028, 9.790988e-07]","[11.2252553593589, 21.713539863578816]","[632.6864648241193, 602.7603725956457, 1219.7624698160055]","[-3.836397e-06, 189.5487, -2.270276e-07]"
"[632.6864648241193, 602.7603725956457, 1219.7624698160055]","[-3.836397e-06, 189.5487, -2.270276e-07]","[23.962634885930466, 18.12692355446571]","[632.6864648241193, 602.7603725956457, 1219.7624698160055]","[-3.836397e-06, 189.5487, -2.270276e-07]"
"[632.6864648241193, 602.7603725956457, 1219.7624698160055]","[-3.836397e-06, 189.5487, -2.270276e-07]","[8.411580199022756, 9.323990635733853]","[469.3866245277341, 799.4556418498402, 1088.4349329590355]","[2.058918e-07, 191.1949, 8.748718e-08]"
